id,Introvert_score,bin__Stage_fear,bin__Drained_after_socializing,num__Time_spent_Alone,num__Social_event_attendance,Personality
17151,0,0,0,3,7,Extrovert
17152,5,0,1,10,2,Introvert
17153,3,1,1,4,2,Introvert
17154,4,1,1,8,0,Introvert
17155,0,0,0,3,8,Extrovert
17156,3,1,1,5,0,Introvert
17158,3,1,1,4,2,Introvert
17159,0,0,0,1,5,Extrovert
17160,5,0,1,11,1,Introvert
17161,1,0,0,1,7,Extrovert
17162,1,0,0,4,4,Extrovert
17163,0,0,0,4,8,Extrovert
17164,2,0,0,2,0,Extrovert
17165,1,0,0,3,5,Extrovert
17166,1,0,0,3,7,Extrovert
17167,0,0,0,1,5,Extrovert
17168,0,0,0,0,10,Extrovert
17169,0,0,0,0,9,Extrovert
17170,1,0,0,0,4,Extrovert
17171,4,1,1,9,1,Introvert
17172,5,1,1,8,2,Introvert
17173,0,0,0,1,8,Extrovert
17174,5,1,0,7,2,Introvert
17175,0,0,0,0,8,Extrovert
17176,4,1,1,2,2,Introvert
17177,4,1,1,6,1,Introvert
17178,0,0,0,2,7,Extrovert
17179,0,0,0,3,8,Extrovert
17180,1,0,0,11,5,Extrovert
17181,0,0,0,1,4,Extrovert
17182,0,0,0,3,9,Extrovert
17183,0,0,0,0,9,Extrovert
17184,4,0,1,10,3,Introvert
17185,0,0,0,3,8,Extrovert
17186,0,0,0,1,5,Extrovert
17187,1,0,0,3,9,Extrovert
17188,0,0,0,2,9,Extrovert
17189,0,0,0,0,5,Extrovert
17191,0,0,0,2,8,Extrovert
17192,1,0,0,3,7,Extrovert
17193,1,0,0,0,4,Extrovert
17194,0,0,0,3,9,Extrovert
17195,0,0,0,2,7,Extrovert
17196,4,1,1,9,2,Introvert
17197,0,0,0,1,8,Extrovert
17198,1,0,0,3,6,Extrovert
17199,0,0,0,2,8,Extrovert
17201,0,0,0,3,5,Extrovert
17202,0,0,0,0,4,Extrovert
17203,0,0,0,2,5,Extrovert
17204,0,0,0,2,8,Extrovert
17205,0,0,0,1,5,Extrovert
17206,0,0,0,0,9,Extrovert
17207,0,0,0,2,8,Extrovert
17208,4,1,1,6,1,Introvert
17209,4,0,1,11,1,Introvert
17210,0,0,0,3,4,Extrovert
17211,0,0,0,0,5,Extrovert
17212,0,0,0,2,10,Extrovert
17213,0,0,0,3,10,Extrovert
17214,1,0,0,1,5,Extrovert
17215,4,1,1,11,5,Introvert
17216,0,0,0,0,9,Extrovert
17217,0,0,0,2,9,Extrovert
17218,1,0,0,2,3,Extrovert
17220,5,0,1,7,0,Introvert
17221,0,0,0,2,5,Extrovert
17222,0,0,0,4,6,Extrovert
17223,1,0,0,2,5,Extrovert
17224,0,0,0,0,7,Extrovert
17225,0,0,0,1,4,Extrovert
17226,4,1,1,5,5,Introvert
17227,0,0,0,0,4,Extrovert
17228,0,0,0,1,4,Extrovert
17229,0,0,0,3,7,Extrovert
17230,4,1,1,6,1,Introvert
17231,0,0,0,4,7,Extrovert
17232,1,0,0,4,10,Extrovert
17233,0,0,0,1,4,Extrovert
17234,0,0,0,0,5,Extrovert
17235,3,1,1,9,3,Introvert
17236,0,0,0,3,7,Extrovert
17237,4,1,1,11,5,Introvert
17238,5,1,1,10,0,Introvert
17239,0,0,0,3,6,Extrovert
17240,5,1,0,10,1,Introvert
17241,4,1,1,6,1,Introvert
17242,0,0,0,2,9,Extrovert
17243,5,1,0,6,0,Introvert
17244,0,0,0,1,6,Extrovert
17245,1,0,0,2,9,Extrovert
17246,1,0,0,0,5,Extrovert
17247,0,0,0,0,6,Extrovert
17248,2,0,0,3,0,Extrovert
17249,0,0,0,3,7,Extrovert
17250,3,1,1,10,3,Introvert
17251,4,1,1,6,2,Introvert
17253,1,0,0,1,5,Extrovert
17254,0,0,0,4,7,Extrovert
17255,1,0,0,2,4,Extrovert
17256,0,0,0,0,4,Extrovert
17257,0,0,0,0,6,Extrovert
17258,0,0,0,1,7,Extrovert
17259,4,1,1,8,5,Introvert
17260,0,0,0,1,7,Extrovert
17261,0,0,0,2,7,Extrovert
17262,0,0,0,2,6,Extrovert
17263,1,0,0,2,4,Extrovert
17264,4,1,1,5,2,Introvert
17265,4,0,1,7,3,Introvert
17266,0,0,0,2,8,Extrovert
17267,1,0,0,1,5,Extrovert
17268,1,0,0,2,5,Extrovert
17269,0,0,0,2,6,Extrovert
17270,0,0,0,2,6,Extrovert
17271,1,0,0,0,9,Extrovert
17272,1,0,0,3,6,Extrovert
17273,0,0,0,2,6,Extrovert
17274,0,0,0,0,8,Extrovert
17275,0,0,0,1,9,Extrovert
17276,4,1,1,8,1,Introvert
17277,4,1,0,9,3,Introvert
17278,1,0,0,2,6,Extrovert
17279,0,0,0,3,7,Extrovert
17280,0,0,0,1,4,Extrovert
17281,0,0,0,0,4,Extrovert
17282,4,1,1,6,5,Introvert
17283,0,0,0,1,4,Extrovert
17284,0,0,0,1,3,Extrovert
17285,4,0,1,5,3,Introvert
17286,0,0,0,1,8,Extrovert
17287,1,0,0,1,8,Introvert
17288,0,0,0,2,7,Extrovert
17289,4,1,1,9,5,Introvert
17290,0,0,0,2,4,Extrovert
17291,0,0,0,2,4,Extrovert
17292,1,0,0,2,7,Extrovert
17293,1,0,0,2,6,Extrovert
17294,1,0,0,1,7,Extrovert
17295,0,0,0,0,6,Extrovert
17296,1,0,0,0,4,Extrovert
17297,0,0,0,3,9,Extrovert
17298,1,0,0,1,9,Extrovert
17299,1,0,0,0,9,Extrovert
17300,4,1,1,4,1,Introvert
17301,4,1,1,6,5,Introvert
17302,0,0,0,1,9,Extrovert
17303,0,0,0,0,4,Extrovert
17304,1,0,0,3,5,Extrovert
17305,0,0,0,2,10,Extrovert
17306,1,0,0,0,7,Extrovert
17307,4,1,1,9,3,Introvert
17308,1,0,0,3,4,Extrovert
17309,0,0,0,2,6,Extrovert
17310,0,0,0,2,8,Extrovert
17311,0,0,0,2,8,Extrovert
17312,0,0,0,0,4,Extrovert
17313,0,0,0,3,9,Extrovert
17314,4,1,1,10,3,Introvert
17315,1,0,0,3,3,Extrovert
17316,0,0,0,2,7,Extrovert
17317,1,0,0,3,4,Extrovert
17318,0,0,0,0,5,Extrovert
17319,0,0,0,2,8,Extrovert
17320,0,0,0,0,5,Extrovert
17321,5,1,0,5,1,Introvert
17322,0,0,0,2,6,Extrovert
17323,0,0,0,1,4,Extrovert
17325,0,0,0,0,5,Extrovert
17326,4,1,1,6,5,Introvert
17327,1,0,0,2,7,Extrovert
17328,0,0,0,1,9,Extrovert
17329,4,1,1,11,1,Introvert
17331,0,0,0,3,5,Extrovert
17332,4,1,1,5,4,Introvert
17333,0,0,0,4,5,Extrovert
17334,1,0,0,3,9,Extrovert
17335,1,0,0,3,7,Extrovert
17336,1,0,0,1,6,Extrovert
17337,2,1,1,11,3,Introvert
17338,0,0,0,3,3,Extrovert
17339,5,0,1,5,0,Introvert
17340,1,0,0,0,3,Extrovert
17342,0,0,0,0,3,Extrovert
17343,1,0,0,3,9,Extrovert
17344,1,0,0,2,9,Extrovert
17345,0,0,0,3,10,Extrovert
17346,0,0,0,1,4,Extrovert
17347,0,0,0,3,10,Extrovert
17348,0,0,0,3,5,Extrovert
17349,0,0,0,0,6,Extrovert
17350,4,1,0,7,3,Introvert
17351,5,0,1,8,2,Introvert
17352,1,0,0,1,5,Extrovert
17353,0,0,0,4,5,Extrovert
17354,5,0,1,9,2,Introvert
17355,3,1,1,3,3,Introvert
17356,0,0,0,0,9,Extrovert
17357,0,0,0,0,6,Extrovert
17358,0,0,0,2,5,Extrovert
17359,0,0,0,3,5,Extrovert
17360,1,0,0,2,6,Extrovert
17361,4,1,0,10,3,Introvert
17362,0,0,0,3,9,Extrovert
17363,1,0,0,4,9,Extrovert
17364,0,0,0,3,8,Extrovert
17365,0,0,0,1,5,Extrovert
17366,0,0,0,3,7,Extrovert
17367,0,0,0,1,4,Extrovert
17368,0,0,0,3,4,Extrovert
17369,0,0,0,0,6,Introvert
17370,0,0,0,3,3,Extrovert
17371,0,0,0,2,4,Extrovert
17372,0,0,0,1,5,Extrovert
17373,1,0,0,2,7,Extrovert
17374,0,0,0,2,7,Extrovert
17375,0,0,0,0,8,Extrovert
17376,5,0,1,5,0,Introvert
17377,1,0,0,2,5,Extrovert
17378,0,0,0,0,9,Extrovert
17379,0,0,0,1,9,Extrovert
17380,3,1,1,10,5,Introvert
17381,3,1,1,4,5,Introvert
17382,1,0,0,1,8,Extrovert
17383,0,0,0,1,5,Extrovert
17386,4,1,1,9,1,Extrovert
17387,0,0,0,1,9,Extrovert
17388,0,0,0,0,5,Extrovert
17389,0,0,0,1,5,Extrovert
17391,4,1,0,8,3,Introvert
17392,0,0,0,2,8,Extrovert
17393,1,0,0,0,6,Extrovert
17394,5,0,1,9,2,Introvert
17395,4,1,1,6,4,Introvert
17396,3,1,1,10,3,Introvert
17397,0,0,0,3,9,Extrovert
17398,0,0,0,0,7,Extrovert
17399,0,0,0,1,6,Extrovert
17400,4,1,1,11,1,Introvert
17402,3,1,1,8,0,Introvert
17403,0,0,0,0,5,Extrovert
17404,0,0,0,2,4,Extrovert
17405,1,0,0,1,8,Extrovert
17406,4,0,1,4,1,Introvert
17407,1,0,0,1,10,Extrovert
17408,1,0,0,3,5,Extrovert
17409,0,0,0,2,8,Extrovert
17410,1,0,0,3,7,Extrovert
17411,4,1,1,10,5,Introvert
17412,0,0,0,2,5,Extrovert
17413,0,0,0,0,6,Extrovert
17414,3,1,1,2,3,Introvert
17415,0,0,0,3,7,Extrovert
17416,0,0,0,2,5,Extrovert
17417,3,1,1,9,5,Introvert
17418,4,1,0,9,3,Introvert
17419,0,0,0,3,7,Extrovert
17420,0,0,0,0,8,Extrovert
17421,0,0,0,0,5,Extrovert
17422,1,0,0,11,8,Extrovert
17423,0,0,0,1,9,Extrovert
17424,0,0,0,2,4,Extrovert
17425,0,0,0,4,8,Extrovert
17426,5,0,1,5,0,Introvert
17427,0,0,0,0,9,Extrovert
17428,4,1,1,7,3,Introvert
17429,0,0,0,0,9,Extrovert
17430,0,0,0,3,8,Extrovert
17431,2,1,1,5,3,Introvert
17432,0,0,0,0,8,Extrovert
17433,4,1,1,10,2,Introvert
17434,0,0,0,0,8,Extrovert
17435,1,0,0,2,9,Extrovert
17436,0,0,0,3,5,Extrovert
17437,0,0,0,0,7,Extrovert
17438,4,1,1,6,3,Introvert
17439,0,0,0,0,5,Extrovert
17440,3,1,1,4,7,Introvert
17441,0,0,0,4,6,Extrovert
17442,0,0,0,0,6,Extrovert
17443,3,1,1,7,3,Introvert
17444,0,0,0,1,5,Extrovert
17445,0,0,0,0,6,Extrovert
17446,1,0,0,2,3,Extrovert
17447,4,1,1,10,5,Introvert
17448,1,0,0,1,5,Extrovert
17449,0,0,0,0,4,Extrovert
17450,4,1,1,7,2,Introvert
17451,0,0,0,1,9,Extrovert
17452,1,1,1,4,3,Introvert
17453,0,0,0,2,6,Extrovert
17454,4,1,1,5,0,Extrovert
17455,0,0,0,2,6,Extrovert
17456,0,0,0,2,4,Extrovert
17457,0,0,0,0,5,Extrovert
17458,1,0,0,0,8,Extrovert
17459,5,1,0,5,2,Introvert
17461,5,1,1,7,1,Introvert
17462,0,0,0,3,5,Extrovert
17463,1,0,0,1,5,Extrovert
17464,0,0,0,0,9,Extrovert
17465,0,0,0,0,7,Extrovert
17466,4,1,1,6,2,Introvert
17467,0,0,0,0,8,Extrovert
17468,2,0,0,8,7,Extrovert
17469,0,0,0,1,6,Extrovert
17470,1,0,0,1,9,Extrovert
17471,5,0,1,11,1,Introvert
17472,1,0,0,3,4,Extrovert
17473,0,0,0,2,8,Extrovert
17474,3,1,1,4,1,Introvert
17475,0,0,0,0,9,Extrovert
17476,0,0,0,1,4,Extrovert
17477,0,0,0,1,8,Extrovert
17478,0,0,0,1,5,Extrovert
17479,1,0,0,1,5,Extrovert
17480,0,0,0,0,9,Extrovert
17481,0,0,0,0,5,Extrovert
17482,1,0,0,2,6,Extrovert
17483,0,0,0,3,7,Introvert
17484,0,0,0,3,9,Extrovert
17485,1,0,0,0,4,Extrovert
17486,0,0,0,1,7,Extrovert
17487,0,0,0,1,4,Extrovert
17488,0,0,0,0,8,Extrovert
17489,0,0,0,3,8,Extrovert
17490,0,0,0,3,9,Extrovert
17491,0,0,0,0,5,Extrovert
17493,1,0,0,3,7,Extrovert
17494,0,0,0,3,5,Extrovert
17495,1,0,0,2,6,Extrovert
17496,0,0,0,3,4,Extrovert
17497,0,0,0,1,8,Extrovert
17498,1,0,0,1,8,Extrovert
17499,0,0,0,2,5,Extrovert
17500,0,0,0,0,4,Extrovert
17501,1,0,0,2,9,Extrovert
17502,0,0,0,3,4,Extrovert
17503,0,0,0,3,9,Extrovert
17504,4,1,0,8,3,Introvert
17505,5,0,1,7,1,Introvert
17506,1,0,0,2,8,Extrovert
17507,0,0,0,2,8,Extrovert
17508,4,1,1,2,0,Introvert
17509,4,1,1,5,0,Introvert
17510,1,0,0,2,4,Extrovert
17511,5,1,0,5,1,Introvert
17512,0,0,0,0,7,Extrovert
17513,5,0,1,8,0,Introvert
17514,0,0,0,3,5,Extrovert
17515,0,0,0,1,8,Extrovert
17516,1,0,0,0,8,Extrovert
17517,1,0,0,1,7,Extrovert
17518,2,1,1,9,3,Introvert
17519,1,0,0,0,3,Extrovert
17520,4,1,0,6,3,Introvert
17521,4,1,1,9,0,Introvert
17522,5,1,0,5,2,Introvert
17523,0,0,1,2,6,Extrovert
17524,4,1,1,9,0,Introvert
17525,0,0,0,2,7,Extrovert
17526,5,0,1,9,1,Introvert
17527,0,0,0,2,5,Extrovert
17528,0,0,0,2,4,Extrovert
17529,0,0,0,3,6,Extrovert
17530,0,0,0,3,5,Extrovert
17531,1,0,0,1,5,Extrovert
17533,4,1,0,11,3,Introvert
17534,0,0,0,2,4,Extrovert
17535,0,0,0,2,4,Extrovert
17536,4,1,1,10,0,Introvert
17537,4,1,1,7,2,Introvert
17538,5,0,1,9,1,Introvert
17539,0,0,0,2,9,Extrovert
17540,3,1,1,5,3,Introvert
17541,0,0,0,2,6,Extrovert
17542,0,0,0,1,8,Extrovert
17543,0,0,0,3,6,Extrovert
17544,0,0,0,1,8,Extrovert
17545,0,0,0,4,4,Extrovert
17546,0,0,0,1,4,Extrovert
17547,0,0,0,1,4,Extrovert
17548,0,0,0,2,3,Extrovert
17549,0,0,0,0,8,Extrovert
17550,0,0,0,0,10,Extrovert
17552,0,0,0,4,7,Extrovert
17553,5,1,1,11,0,Introvert
17554,1,0,0,2,5,Extrovert
17555,4,0,1,11,3,Introvert
17556,0,0,0,2,7,Extrovert
17557,0,0,0,2,7,Extrovert
17559,5,1,1,8,2,Introvert
17560,0,0,0,1,6,Extrovert
17561,1,0,0,2,7,Extrovert
17562,4,1,1,7,5,Introvert
17563,1,0,0,1,3,Extrovert
17564,0,0,0,1,5,Extrovert
17565,0,0,0,2,5,Extrovert
17566,1,0,0,2,6,Extrovert
17567,0,0,0,0,7,Extrovert
17568,4,1,1,6,1,Introvert
17569,1,0,0,1,5,Extrovert
17570,0,0,0,1,7,Extrovert
17571,0,0,0,0,6,Extrovert
17572,0,0,0,2,6,Extrovert
17573,0,0,0,2,5,Extrovert
17574,0,0,0,2,7,Extrovert
17575,0,0,0,3,10,Extrovert
17576,0,0,0,2,7,Extrovert
17577,1,1,1,4,3,Introvert
17579,0,0,0,2,5,Extrovert
17580,0,0,0,2,5,Extrovert
17581,1,0,0,0,6,Extrovert
17582,0,0,0,0,9,Extrovert
17583,0,0,0,2,6,Extrovert
17584,0,0,0,0,5,Extrovert
17585,1,0,0,2,4,Extrovert
17586,0,0,0,0,4,Extrovert
17587,0,0,0,2,5,Extrovert
17588,0,0,0,2,7,Extrovert
17589,1,0,0,1,7,Extrovert
17590,1,0,0,0,9,Extrovert
17591,0,0,0,2,7,Extrovert
17592,0,0,0,3,7,Extrovert
17593,0,0,0,0,6,Extrovert
17594,4,1,1,6,3,Introvert
17595,4,1,1,5,0,Introvert
17596,0,0,0,3,8,Extrovert
17597,0,0,0,2,9,Extrovert
17598,0,0,0,2,7,Extrovert
17599,4,1,1,8,0,Introvert
17600,5,1,1,6,1,Introvert
17601,4,1,1,6,1,Introvert
17602,0,0,0,2,5,Extrovert
17603,0,0,0,3,9,Extrovert
17604,0,0,0,0,5,Extrovert
17605,1,0,0,1,8,Extrovert
17607,0,0,0,3,7,Extrovert
17608,0,0,0,3,6,Extrovert
17609,0,0,0,2,5,Extrovert
17610,0,0,0,0,8,Extrovert
17611,1,0,0,3,7,Extrovert
17612,0,0,0,2,6,Extrovert
17613,0,0,0,1,9,Extrovert
17614,0,0,0,3,4,Extrovert
17615,0,0,0,2,7,Extrovert
17616,4,1,0,4,0,Introvert
17617,0,0,0,3,4,Extrovert
17618,1,0,0,1,5,Extrovert
17619,0,0,0,1,8,Extrovert
17620,1,0,0,3,6,Extrovert
17621,0,0,0,4,7,Introvert
17622,0,0,0,2,9,Extrovert
17624,5,1,0,9,1,Introvert
17625,1,0,0,3,7,Extrovert
17626,0,0,0,3,6,Extrovert
17627,0,0,0,2,8,Extrovert
17628,0,0,0,1,9,Extrovert
17629,0,0,0,1,7,Extrovert
17630,0,0,0,1,9,Extrovert
17631,0,0,0,2,7,Extrovert
17632,0,0,0,2,4,Extrovert
17633,0,0,0,0,3,Extrovert
17634,0,0,0,1,4,Extrovert
17635,4,0,1,10,1,Introvert
17636,1,0,0,3,7,Extrovert
17637,0,0,0,2,5,Extrovert
17638,0,0,0,1,5,Extrovert
17639,1,0,0,3,7,Extrovert
17640,3,1,1,8,3,Introvert
17641,4,1,1,9,3,Extrovert
17643,3,1,0,4,3,Introvert
17644,0,0,0,2,8,Extrovert
17645,0,0,0,2,7,Extrovert
17646,0,0,0,2,5,Extrovert
17647,4,1,1,10,3,Introvert
17648,0,0,0,1,5,Extrovert
17649,1,0,0,0,6,Extrovert
17650,5,0,1,5,2,Introvert
17651,4,1,1,6,5,Introvert
17652,0,0,0,3,4,Extrovert
17653,0,0,0,2,4,Extrovert
17654,1,0,0,1,7,Extrovert
17655,0,0,0,2,6,Extrovert
17656,1,0,0,1,8,Extrovert
17657,0,0,0,2,3,Extrovert
17658,4,0,1,4,0,Introvert
17659,1,0,0,0,7,Extrovert
17660,1,0,0,1,10,Extrovert
17661,0,0,0,1,8,Extrovert
17662,4,1,1,10,5,Introvert
17663,1,0,0,1,5,Extrovert
17664,1,0,1,0,3,Extrovert
17665,0,0,0,3,7,Extrovert
17666,1,0,0,0,9,Extrovert
17667,5,0,1,8,2,Introvert
17668,3,1,0,9,3,Introvert
17669,0,0,0,0,4,Extrovert
17670,0,0,0,1,7,Extrovert
17671,1,0,0,1,4,Extrovert
17672,0,0,0,2,7,Extrovert
17673,0,0,0,1,5,Extrovert
17674,0,0,0,2,6,Extrovert
17675,0,1,1,0,4,Extrovert
17676,0,0,0,3,4,Extrovert
17677,0,0,0,1,3,Extrovert
17678,4,1,1,10,2,Extrovert
17679,5,0,1,8,0,Introvert
17680,2,0,0,2,2,Extrovert
17681,5,1,1,11,2,Introvert
17682,3,1,1,2,3,Introvert
17683,0,0,0,4,5,Extrovert
17684,0,0,0,1,7,Extrovert
17685,0,0,0,2,8,Extrovert
17686,0,0,0,3,5,Extrovert
17687,0,0,0,3,4,Extrovert
17688,0,0,0,3,6,Extrovert
17689,0,0,0,1,6,Extrovert
17690,0,0,0,3,5,Extrovert
17691,0,0,0,2,4,Extrovert
17692,0,0,0,0,9,Extrovert
17693,1,0,0,3,4,Extrovert
17694,5,1,1,6,1,Introvert
17695,0,0,0,3,5,Extrovert
17696,0,0,0,3,8,Extrovert
17697,0,0,0,2,7,Extrovert
17698,0,0,0,4,4,Extrovert
17699,0,0,0,1,7,Extrovert
17700,0,0,0,3,9,Extrovert
17701,1,0,0,1,4,Extrovert
17702,2,1,1,11,5,Introvert
17703,0,0,0,2,7,Extrovert
17704,1,0,0,4,4,Extrovert
17705,0,0,0,3,10,Extrovert
17706,0,0,0,3,9,Extrovert
17707,0,0,0,2,10,Extrovert
17709,0,0,0,2,10,Extrovert
17710,0,0,0,1,5,Extrovert
17711,0,0,0,3,5,Extrovert
17712,0,0,0,0,6,Extrovert
17713,0,0,0,0,8,Extrovert
17714,0,0,0,3,7,Extrovert
17715,0,0,0,1,3,Extrovert
17716,0,0,0,1,4,Extrovert
17717,0,0,0,2,4,Extrovert
17718,1,0,0,2,5,Extrovert
17719,0,0,0,0,9,Extrovert
17720,0,0,0,0,8,Extrovert
17721,0,0,0,2,9,Extrovert
17722,0,0,0,1,7,Extrovert
17723,1,0,0,0,8,Extrovert
17724,0,0,0,2,10,Extrovert
17725,0,0,0,2,7,Extrovert
17726,5,0,1,9,2,Introvert
17727,0,0,0,1,4,Extrovert
17728,1,0,0,3,5,Extrovert
17729,1,0,0,3,9,Extrovert
17730,0,0,0,2,7,Extrovert
17731,5,0,1,7,2,Introvert
17732,5,1,1,7,2,Introvert
17733,5,1,1,7,2,Extrovert
17734,0,0,0,0,9,Introvert
17735,0,0,0,2,4,Extrovert
17736,4,1,1,6,2,Introvert
17737,1,0,0,1,5,Extrovert
17738,4,1,1,6,3,Introvert
17739,0,0,0,1,9,Extrovert
17740,3,1,1,5,3,Introvert
17741,4,1,1,8,0,Introvert
17742,0,0,0,2,6,Extrovert
17743,1,0,0,0,9,Extrovert
17744,4,1,1,8,5,Introvert
17745,4,0,1,4,0,Introvert
17746,1,0,0,1,8,Extrovert
17747,1,0,0,0,4,Extrovert
17748,0,0,0,1,4,Extrovert
17749,5,1,1,8,0,Introvert
17750,4,1,1,9,1,Extrovert
17751,5,1,1,5,2,Introvert
17752,4,1,1,10,1,Introvert
17753,4,1,0,5,0,Introvert
17754,0,0,0,3,9,Extrovert
17755,4,1,1,10,0,Introvert
17756,1,0,0,1,9,Extrovert
17757,0,0,0,3,5,Extrovert
17758,4,1,1,11,3,Introvert
17759,1,0,0,1,5,Extrovert
17760,0,0,0,1,7,Extrovert
17761,0,0,0,1,10,Extrovert
17762,2,1,1,10,5,Introvert
17763,1,0,0,2,5,Extrovert
17764,0,0,0,1,9,Extrovert
17765,2,1,1,11,3,Introvert
17766,3,1,1,5,2,Introvert
17767,1,0,0,1,9,Extrovert
17768,1,0,0,3,6,Extrovert
17769,4,1,1,5,3,Introvert
17770,0,0,0,4,6,Extrovert
17771,5,1,1,10,0,Introvert
17772,1,0,0,5,9,Introvert
17773,0,0,0,1,5,Extrovert
17774,1,0,0,3,5,Extrovert
17775,0,0,0,3,5,Extrovert
17776,4,1,1,7,3,Introvert
17778,0,0,0,3,6,Extrovert
17779,1,0,0,0,7,Extrovert
17780,0,0,0,0,4,Extrovert
17781,0,0,0,2,9,Extrovert
17782,1,0,0,1,8,Extrovert
17783,0,0,0,0,6,Extrovert
17784,4,1,1,9,2,Introvert
17785,0,0,0,3,5,Extrovert
17786,0,0,0,0,8,Extrovert
17787,0,0,0,2,4,Extrovert
17788,0,0,0,3,7,Extrovert
17789,5,0,1,5,0,Introvert
17790,0,0,0,1,10,Extrovert
17791,4,1,1,9,5,Introvert
17792,0,0,0,2,6,Extrovert
17793,0,0,0,2,5,Introvert
17795,0,0,0,2,9,Extrovert
17796,1,0,0,0,7,Extrovert
17797,0,0,0,0,4,Extrovert
17798,1,0,0,3,7,Extrovert
17800,0,0,0,0,9,Extrovert
17801,0,0,0,3,7,Extrovert
17802,1,0,0,3,5,Extrovert
17803,0,0,0,3,10,Extrovert
17804,1,0,0,11,7,Extrovert
17805,1,0,0,0,8,Extrovert
17807,1,0,0,3,9,Extrovert
17810,1,0,0,1,6,Extrovert
17811,5,1,1,9,2,Introvert
17812,0,0,0,4,4,Extrovert
17813,0,0,0,0,6,Extrovert
17814,1,0,0,1,6,Extrovert
17815,0,0,0,2,8,Extrovert
17816,1,0,0,2,7,Introvert
17817,0,0,0,0,6,Extrovert
17818,0,0,0,0,8,Extrovert
17819,1,0,0,2,7,Extrovert
17820,4,1,1,2,2,Introvert
17821,3,1,1,11,3,Introvert
17822,0,0,0,3,5,Extrovert
17823,0,0,0,0,8,Extrovert
17824,4,0,1,9,3,Introvert
17825,0,0,0,2,4,Extrovert
17826,1,0,0,2,6,Extrovert
17827,1,0,0,2,6,Extrovert
17828,1,0,0,3,6,Extrovert
17829,0,0,0,3,6,Extrovert
17830,1,0,0,2,5,Extrovert
17831,0,0,0,3,8,Extrovert
17832,1,0,0,2,5,Extrovert
17833,0,0,0,3,7,Extrovert
17834,4,1,1,8,2,Introvert
17835,1,0,0,2,3,Extrovert
17836,0,0,0,2,5,Extrovert
17837,4,1,1,11,2,Introvert
17838,0,0,0,3,9,Extrovert
17839,0,0,0,1,10,Extrovert
17840,0,0,0,1,8,Extrovert
17841,0,0,0,0,7,Extrovert
17842,0,0,0,0,5,Extrovert
17843,1,0,0,0,4,Extrovert
17844,4,1,1,11,1,Introvert
17845,1,0,0,3,3,Extrovert
17846,3,1,1,7,3,Introvert
17847,0,0,0,2,5,Extrovert
17848,0,0,0,4,9,Extrovert
17849,0,0,0,1,9,Extrovert
17850,4,1,1,10,1,Introvert
17851,0,0,0,1,9,Extrovert
17852,4,1,1,9,2,Introvert
17853,2,1,1,4,5,Introvert
17854,1,0,0,0,5,Extrovert
17855,5,1,0,6,2,Introvert
17856,0,0,0,2,6,Extrovert
17857,0,0,0,2,6,Extrovert
17858,1,0,0,2,8,Extrovert
17859,1,0,0,2,9,Extrovert
17860,1,0,0,0,7,Extrovert
17861,0,0,0,2,6,Extrovert
17862,1,0,0,0,8,Extrovert
17863,1,0,0,2,5,Extrovert
17864,4,0,1,4,1,Introvert
17865,1,0,0,0,8,Extrovert
17866,1,0,0,0,4,Extrovert
17867,0,0,0,1,10,Extrovert
17868,1,0,0,2,6,Extrovert
17869,0,0,0,2,4,Extrovert
17870,0,0,0,1,5,Extrovert
17871,0,0,0,2,8,Extrovert
17872,1,0,0,2,7,Extrovert
17873,5,0,1,8,1,Introvert
17874,0,0,0,1,9,Extrovert
17875,4,1,1,6,5,Introvert
17876,1,0,0,2,7,Extrovert
17877,0,0,0,3,5,Extrovert
17878,1,0,0,2,7,Extrovert
17879,0,0,0,1,8,Extrovert
17880,4,1,1,9,1,Introvert
17881,0,0,0,1,5,Extrovert
17882,0,0,0,0,8,Extrovert
17884,1,0,0,0,4,Extrovert
17885,0,0,0,2,8,Extrovert
17886,4,1,1,7,5,Introvert
17887,3,1,1,5,1,Introvert
17888,3,1,1,9,0,Introvert
17889,5,1,0,6,2,Introvert
17890,5,1,1,7,0,Introvert
17891,5,1,0,6,1,Introvert
17892,0,0,0,1,5,Extrovert
17894,5,1,1,10,1,Introvert
17895,1,0,0,2,10,Extrovert
17896,4,1,1,2,1,Introvert
17897,0,0,0,0,9,Extrovert
17898,0,0,0,2,8,Extrovert
17899,0,0,0,1,8,Extrovert
17900,0,0,0,2,7,Extrovert
17901,0,0,0,1,8,Extrovert
17902,3,1,1,6,3,Introvert
17903,0,0,0,0,5,Extrovert
17904,0,0,0,2,7,Extrovert
17905,0,0,0,0,4,Extrovert
17906,0,0,0,0,5,Extrovert
17907,2,1,1,4,3,Introvert
17908,0,0,0,0,7,Extrovert
17909,2,1,1,10,3,Introvert
17910,5,1,1,11,0,Introvert
17911,1,0,0,2,6,Extrovert
17912,0,0,0,2,7,Extrovert
17914,0,0,0,1,6,Extrovert
17915,1,0,0,1,4,Extrovert
17916,0,0,0,2,9,Extrovert
17917,0,0,0,0,4,Extrovert
17918,5,1,0,7,1,Introvert
17919,5,1,1,5,0,Introvert
17920,5,1,0,10,2,Introvert
17921,1,0,0,1,9,Extrovert
17922,0,0,0,1,3,Extrovert
17923,1,0,0,1,5,Extrovert
17924,3,1,1,5,3,Introvert
